,Time,PPG
1435,28.7,1507
1436,28.72,1421
1437,28.740000000000002,1349
1438,28.76,1351
1439,28.78,1481
1440,28.8,1750
1441,28.82,2174
1442,28.84,2731
1443,28.86,3489
1444,28.88,4095
1445,28.900000000000002,4095
1446,28.92,3795
1447,28.94,3038
1448,28.96,2437
1449,28.98,1939
1450,29.0,1594
1451,29.02,1427
1452,29.04,1403
1453,29.060000000000002,1472
1454,29.080000000000002,1568
1455,29.1,1637
1456,29.12,1689
1457,29.14,1728
1458,29.16,1744
1459,29.18,1723
1460,29.2,1655
1461,29.22,1570
1462,29.240000000000002,1492
1463,29.26,1525
1464,29.28,1751
1465,29.3,2206
1466,29.32,2831
1467,29.34,3794
1468,29.36,4095
1469,29.38,4095
1470,29.400000000000002,4019
1471,29.42,3051
1472,29.44,2386
1473,29.46,1869
1474,29.48,1502
1475,29.5,1346
1476,29.52,1349
1477,29.54,1444
1478,29.560000000000002,1559
1479,29.580000000000002,1632
1480,29.6,1665
1481,29.62,1681
1482,29.64,1672
1483,29.66,1629
1484,29.68,1519
1485,29.7,1392
1486,29.72,1317
1487,29.740000000000002,1344
1488,29.76,1565
1489,29.78,2003
1490,29.8,2617
1491,29.82,3439
1492,29.84,4095
1493,29.86,4095
1494,29.88,3508
1495,29.900000000000002,2739
1496,29.92,2143
1497,29.94,1601
1498,29.96,1205
1499,29.98,1034
1500,30.0,1062
1501,30.02,1263
1502,30.04,1493
1503,30.060000000000002,1663
1504,30.080000000000002,1767
1505,30.1,1825
1506,30.12,1807
1507,30.14,1730
1508,30.16,1594
1509,30.18,1442
1510,30.2,1348
1511,30.22,1357
1512,30.240000000000002,1582
1513,30.26,2064
1514,30.28,2747
1515,30.3,3760
1516,30.32,4095
1517,30.34,4095
1518,30.36,3897
1519,30.38,2875
1520,30.400000000000002,2224
1521,30.42,1671
1522,30.44,1243
1523,30.46,979
1524,30.48,911
1525,30.5,990
1526,30.52,1149
1527,30.54,1331
1528,30.560000000000002,1487
1529,30.580000000000002,1546
1530,30.6,1477
1531,30.62,1350
1532,30.64,1238
1533,30.66,1171
1534,30.68,1155
1535,30.7,1218
1536,30.72,1449
1537,30.740000000000002,1923
1538,30.76,2606
1539,30.78,3551
1540,30.8,4095
1541,30.82,4095
1542,30.84,3741
1543,30.86,2810
1544,30.88,2160
1545,30.900000000000002,1599
1546,30.92,1159
1547,30.94,893
1548,30.96,799
1549,30.98,847
1550,31.0,986
1551,31.02,1168
1552,31.04,1344
1553,31.060000000000002,1488
1554,31.080000000000002,1606
1555,31.1,1665
1556,31.12,1673
1557,31.14,1634
1558,31.16,1573
1559,31.18,1517
1560,31.2,1559
1561,31.220000000000002,1805
1562,31.240000000000002,2288
1563,31.26,2957
1564,31.28,3877
1565,31.3,4095
1566,31.32,3917
1567,31.34,3098
1568,31.36,2458
1569,31.38,1943
1570,31.400000000000002,1488
1571,31.42,1141
1572,31.44,941
1573,31.46,908
1574,31.48,1028
1575,31.5,1209
1576,31.52,1379
1577,31.54,1482
1578,31.560000000000002,1517
1579,31.580000000000002,1518
1580,31.6,1495
1581,31.62,1446
1582,31.64,1378
1583,31.66,1291
1584,31.68,1229
1585,31.7,1297
1586,31.720000000000002,1586
1587,31.740000000000002,2120
1588,31.76,2825
1589,31.78,3805
1590,31.8,4095
1591,31.82,3888
1592,31.84,3001
1593,31.86,2378
1594,31.88,1851
1595,31.900000000000002,1403
1596,31.92,1107
1597,31.94,982
1598,31.96,1053
1599,31.98,1220
1600,32.0,1411
1601,32.02,1568
1602,32.04,1630
1603,32.06,1593
1604,32.08,1503
1605,32.1,1463
1606,32.12,1502
1607,32.14,1595
1608,32.160000000000004,1626
1609,32.18,1603
1610,32.2,1634
1611,32.22,1869
1612,32.24,2361
1613,32.26,3099
1614,32.28,4095
1615,32.3,4095
1616,32.32,4095
1617,32.34,3344
1618,32.36,2516
1619,32.38,1893
1620,32.4,1359
1621,32.42,976
1622,32.44,821
1623,32.46,880
1624,32.480000000000004,1075
1625,32.5,1283
1626,32.52,1474
1627,32.54,1616
1628,32.56,1686
1629,32.58,1685
1630,32.6,1599
1631,32.62,1415
1632,32.64,1203
1633,32.660000000000004,1086
1634,32.68,1090
1635,32.7,1264
1636,32.72,1665
1637,32.74,2276
1638,32.76,3031
1639,32.78,4061
1640,32.8,4095
1641,32.82,4095
1642,32.84,3264
1643,32.86,2496
1644,32.88,1886
1645,32.9,1362
1646,32.92,1008
1647,32.94,851
1648,32.96,869
1649,32.980000000000004,1021
1650,33.0,1200
1651,33.02,1343
1652,33.04,1421
1653,33.06,1456
1654,33.08,1456
1655,33.1,1424
1656,33.12,1403
1657,33.14,1385
1658,33.160000000000004,1372
1659,33.18,1358
1660,33.2,1444
1661,33.22,1767
1662,33.24,2320
1663,33.26,3011
1664,33.28,3713
1665,33.3,3692
1666,33.32,2990
1667,33.34,2287
1668,33.36,1594
1669,33.38,970
1670,33.4,520
1671,33.42,267
1672,33.44,214
1673,33.46,354
1674,33.480000000000004,605
1675,33.5,863
1676,33.52,1042
1677,33.54,1200
1678,33.56,1343
1679,33.58,1431
1680,33.6,1433
1681,33.62,1352
1682,33.64,1249
1683,33.660000000000004,1200
1684,33.68,1236
1685,33.7,1431
1686,33.72,1898
1687,33.74,2659
1688,33.76,4071
1689,33.78,4095
1690,33.8,4095
1691,33.82,4095
1692,33.84,4095
1693,33.86,2860
1694,33.88,2058
1695,33.9,1502
1696,33.92,1085
1697,33.94,747
1698,33.96,453
1699,33.980000000000004,193
1700,34.0,0
1701,34.02,0
1702,34.04,0
1703,34.06,137
1704,34.08,423
1705,34.1,757
1706,34.12,960
1707,34.14,1143
1708,34.160000000000004,1491
1709,34.18,1903
1710,34.2,2418
1711,34.22,3413
1712,34.24,4095
1713,34.26,4095
1714,34.28,4095
1715,34.300000000000004,4095
1716,34.32,4095
1717,34.34,3712
1718,34.36,1691
1719,34.38,262
1720,34.4,0
1721,34.42,0
1722,34.44,0
1723,34.46,0
1724,34.480000000000004,0
1725,34.5,0
1726,34.52,204
1727,34.54,550
1728,34.56,714
1729,34.58,605
1730,34.6,346
1731,34.62,107
1732,34.64,0
1733,34.660000000000004,19
1734,34.68,285
1735,34.7,783
1736,34.72,1293
1737,34.74,1733
1738,34.76,2107
1739,34.78,2464
1740,34.800000000000004,2726
1741,34.82,2705
1742,34.84,2481
1743,34.86,2171
1744,34.88,1872
1745,34.9,1625
1746,34.92,1439
1747,34.94,1329
1748,34.96,1327
1749,34.980000000000004,1458
1750,35.0,1711
1751,35.02,1930
1752,35.04,2019
1753,35.06,1966
1754,35.08,1823
1755,35.1,1666
1756,35.12,1523
1757,35.14,1381
1758,35.160000000000004,1243
1759,35.18,1259
1760,35.2,1503
1761,35.22,1954
1762,35.24,2454
1763,35.26,2877
1764,35.28,3059
1765,35.300000000000004,2954
1766,35.32,2659
1767,35.34,2282
1768,35.36,1813
1769,35.38,1244
1770,35.4,755
1771,35.42,587
1772,35.44,800
1773,35.46,1201
1774,35.480000000000004,1593
1775,35.5,1899
1776,35.52,2161
1777,35.54,2345
1778,35.56,2354
1779,35.58,2190
1780,35.6,1954
1781,35.62,1726
1782,35.64,1495
1783,35.660000000000004,1311
1784,35.68,1275
1785,35.7,1558
1786,35.72,2119
1787,35.74,2723
1788,35.76,3433
1789,35.78,4021
1790,35.800000000000004,3947
1791,35.82,3274
1792,35.84,2667
1793,35.86,2255
1794,35.88,1839
1795,35.9,1471
1796,35.92,1212
1797,35.94,910
1798,35.96,550
1799,35.980000000000004,522
1800,36.0,862
1801,36.02,1343
1802,36.04,1779
1803,36.06,2176
1804,36.08,2388
1805,36.1,2337
1806,36.12,2116
1807,36.14,1924
1808,36.160000000000004,1907
1809,36.18,2087
1810,36.2,2308
1811,36.22,2445
1812,36.24,2384
1813,36.26,2153
1814,36.28,1858
1815,36.300000000000004,1641
1816,36.32,1546
1817,36.34,1605
1818,36.36,1730
1819,36.38,1904
1820,36.4,1917
1821,36.42,1771
1822,36.44,1489
1823,36.46,1233
1824,36.480000000000004,1061
1825,36.5,941
1826,36.52,896
1827,36.54,924
1828,36.56,1009
1829,36.58,1174
1830,36.6,1328
1831,36.62,1518
1832,36.64,1941
1833,36.660000000000004,2656
1834,36.68,3761
1835,36.7,4095
1836,36.72,4095
1837,36.74,4095
1838,36.76,3298
1839,36.78,2499
1840,36.800000000000004,2011
1841,36.82,1707
1842,36.84,1583
1843,36.86,1591
1844,36.88,1633
1845,36.9,1659
1846,36.92,1697
1847,36.94,1775
1848,36.96,1866
1849,36.980000000000004,1861
1850,37.0,1712
1851,37.02,1627
1852,37.04,1647
1853,37.06,1695
1854,37.08,1787
1855,37.1,2069
1856,37.12,2542
1857,37.14,3239
1858,37.160000000000004,4095
1859,37.18,4095
1860,37.2,3831
1861,37.22,2912
1862,37.24,2240
1863,37.26,1661
1864,37.28,1230
1865,37.300000000000004,1066
1866,37.32,1168
1867,37.34,1456
1868,37.36,1786
1869,37.38,2023
1870,37.4,2101
1871,37.42,2016
1872,37.44,1843
1873,37.46,1706
1874,37.480000000000004,1713
1875,37.5,2151
1876,37.52,2720
1877,37.54,3203
1878,37.56,3312
1879,37.58,2917
1880,37.6,2419
1881,37.62,1814
1882,37.64,1072
1883,37.660000000000004,327
1884,37.68,0
1885,37.7,0
1886,37.72,0
1887,37.74,0
1888,37.76,0
1889,37.78,0
1890,37.800000000000004,0
1891,37.82,0
1892,37.84,0
1893,37.86,0
1894,37.88,0
1895,37.9,260
1896,37.92,1611
1897,37.94,2575
1898,37.96,3237
1899,37.980000000000004,3450
1900,38.0,3299
1901,38.02,3432
1902,38.04,4095
1903,38.06,4095
1904,38.08,4095
1905,38.1,4095
1906,38.12,4095
1907,38.14,4095
1908,38.160000000000004,4095
1909,38.18,4095
1910,38.2,4095
1911,38.22,4095
1912,38.24,4095
1913,38.26,4095
1914,38.28,4095
1915,38.300000000000004,4095
1916,38.32,4095
1917,38.34,4095
1918,38.36,4095
1919,38.38,4095
1920,38.4,4095
1921,38.42,4095
1922,38.44,4095
1923,38.46,2307
1924,38.480000000000004,230
1925,38.5,0
1926,38.52,0
1927,38.54,0
1928,38.56,0
1929,38.58,0
1930,38.6,0
1931,38.62,0
1932,38.64,0
1933,38.660000000000004,0
1934,38.68,0
1935,38.7,0
1936,38.72,0
1937,38.74,0
1938,38.76,0
1939,38.78,0
1940,38.800000000000004,0
1941,38.82,0
1942,38.84,0
1943,38.86,0
1944,38.88,0
1945,38.9,0
1946,38.92,0
1947,38.94,0
1948,38.96,0
1949,38.980000000000004,0
1950,39.0,0
1951,39.02,0
1952,39.04,0
1953,39.06,0
1954,39.08,0
1955,39.1,0
1956,39.12,0
1957,39.14,0
1958,39.160000000000004,0
1959,39.18,0
1960,39.2,17
1961,39.22,483
1962,39.24,678
1963,39.26,704
1964,39.28,807
1965,39.300000000000004,1071
1966,39.32,1400
1967,39.34,1758
1968,39.36,2081
1969,39.38,2257
1970,39.4,2134
1971,39.42,1689
1972,39.44,1008
1973,39.46,338
1974,39.480000000000004,0
1975,39.5,18
1976,39.52,247
1977,39.54,14
1978,39.56,0
1979,39.58,0
1980,39.6,0
1981,39.62,0
1982,39.64,0
1983,39.660000000000004,0
1984,39.68,0
1985,39.7,0
1986,39.72,17
1987,39.74,2063
1988,39.76,4095
1989,39.78,4095
1990,39.800000000000004,4095
1991,39.82,4095
1992,39.84,4095
1993,39.86,4095
1994,39.88,4095
1995,39.9,4095
1996,39.92,4095
1997,39.94,4095
1998,39.96,4095
1999,39.980000000000004,4095
2000,40.0,4095
2001,40.02,4095
2002,40.04,4095
2003,40.06,4095
2004,40.08,4095
2005,40.1,4095
2006,40.12,4095
2007,40.14,4095
2008,40.160000000000004,4095
2009,40.18,4095
2010,40.2,4095
2011,40.22,4095
2012,40.24,4095
2013,40.26,4095
2014,40.28,4095
2015,40.300000000000004,4095
2016,40.32,4095
2017,40.34,4095
2018,40.36,4095
2019,40.38,4095
2020,40.4,4095
2021,40.42,4095
2022,40.44,4095
2023,40.46,4095
2024,40.480000000000004,4095
2025,40.5,4095
2026,40.52,4095
2027,40.54,4095
2028,40.56,4095
2029,40.58,4095
2030,40.6,4095
2031,40.62,2791
2032,40.64,2217
2033,40.660000000000004,1825
2034,40.68,1558
2035,40.7,1391
2036,40.72,1309
2037,40.74,1277
2038,40.76,1279
2039,40.78,1276
2040,40.800000000000004,1263
2041,40.82,1221
2042,40.84,1181
2043,40.86,1162
2044,40.88,1200
2045,40.9,1286
2046,40.92,1358
2047,40.94,1360
2048,40.96,1341
2049,40.980000000000004,1315
2050,41.0,1287
2051,41.02,1280
2052,41.04,1319
2053,41.06,1425
2054,41.08,1610
2055,41.1,1779
2056,41.12,1901
2057,41.14,1920
2058,41.160000000000004,1831
2059,41.18,1685
2060,41.2,1545
2061,41.22,1408
2062,41.24,1281
2063,41.26,1136
2064,41.28,980
2065,41.300000000000004,826
2066,41.32,668
2067,41.34,488
2068,41.36,286
2069,41.38,137
2070,41.4,0
2071,41.42,0
2072,41.44,0
2073,41.46,0
2074,41.480000000000004,0
2075,41.5,0
2076,41.52,0
2077,41.54,0
2078,41.56,0
2079,41.58,0
2080,41.6,0
2081,41.62,0
2082,41.64,0
2083,41.660000000000004,0
2084,41.68,0
2085,41.7,0
2086,41.72,0
2087,41.74,0
2088,41.76,23
2089,41.78,800
2090,41.800000000000004,1408
2091,41.82,1745
2092,41.84,1819
2093,41.86,1701
2094,41.88,1456
2095,41.9,1136
2096,41.92,797
2097,41.94,560
2098,41.96,507
2099,41.980000000000004,752
2100,42.0,1309
2101,42.02,2081
2102,42.04,2999
2103,42.06,4095
2104,42.08,4095
2105,42.1,4095
2106,42.12,4095
2107,42.14,4095
2108,42.160000000000004,3210
2109,42.18,1915
2110,42.2,863
2111,42.22,85
2112,42.24,0
2113,42.26,0
2114,42.28,0
2115,42.300000000000004,0
2116,42.32,0
2117,42.34,6
2118,42.36,352
2119,42.38,638
2120,42.4,802
2121,42.42,895
2122,42.44,959
2123,42.46,1043
2124,42.480000000000004,1157
2125,42.5,1367
2126,42.52,1702
2127,42.54,2071
2128,42.56,2381
2129,42.58,2547
2130,42.6,2501
2131,42.62,2261
2132,42.64,1920
2133,42.660000000000004,1587
2134,42.68,1310
2135,42.7,1116
2136,42.72,991
2137,42.74,954
2138,42.76,991
2139,42.78,1104
2140,42.800000000000004,1236
2141,42.82,1354
2142,42.84,1450
2143,42.86,1506
2144,42.88,1507
2145,42.9,1439
2146,42.92,1317
2147,42.94,1198
2148,42.96,1127
2149,42.980000000000004,1166
2150,43.0,1367
2151,43.02,1690
2152,43.04,2030
2153,43.06,2291
2154,43.08,2420
2155,43.1,2354
2156,43.12,2181
2157,43.14,1949
2158,43.160000000000004,1722
2159,43.18,1535
2160,43.2,1427
2161,43.22,1376
2162,43.24,1392
2163,43.26,1426
2164,43.28,1465
2165,43.300000000000004,1475
2166,43.32,1460
2167,43.34,1424
2168,43.36,1408
2169,43.38,1406
2170,43.4,1375
2171,43.42,1351
2172,43.44,1392
2173,43.46,1552
2174,43.480000000000004,1843
2175,43.5,2223
2176,43.52,2558
2177,43.54,2772
2178,43.56,2768
2179,43.58,2578
2180,43.6,2297
2181,43.62,2014
2182,43.64,1765
2183,43.660000000000004,1587
2184,43.68,1510
2185,43.7,1519
2186,43.72,1614
2187,43.74,1756
2188,43.76,1881
2189,43.78,1897
2190,43.800000000000004,1777
2191,43.82,1621
2192,43.84,1533
2193,43.86,1616
2194,43.88,1903
2195,43.9,2325
2196,43.92,2833
2197,43.94,3650
2198,43.96,4095
2199,43.980000000000004,4095
2200,44.0,4095
2201,44.02,4095
2202,44.04,4095
2203,44.06,4095
2204,44.08,3440
2205,44.1,2480
2206,44.12,1868
2207,44.14,1399
2208,44.160000000000004,1075
2209,44.18,896
2210,44.2,849
2211,44.22,910
2212,44.24,1014
2213,44.26,1136
2214,44.28,1200
2215,44.300000000000004,1215
2216,44.32,1230
2217,44.34,1301
2218,44.36,1467
2219,44.38,1719
2220,44.4,2117
2221,44.42,2691
2222,44.44,3679
2223,44.46,4095
2224,44.480000000000004,4095
2225,44.5,4095
2226,44.52,4095
2227,44.54,4095
2228,44.56,3426
2229,44.58,2611
2230,44.6,2151
2231,44.62,1824
2232,44.64,1626
2233,44.660000000000004,1547
2234,44.68,1534
2235,44.7,1557
2236,44.72,1566
2237,44.74,1522
2238,44.76,1453
2239,44.78,1359
2240,44.800000000000004,1245
2241,44.82,1131
2242,44.84,1045
2243,44.86,1073
2244,44.88,1266
2245,44.9,1629
2246,44.92,2030
2247,44.94,2320
2248,44.96,2416
2249,44.980000000000004,2315
2250,45.0,2064
2251,45.02,1735
2252,45.04,1402
2253,45.06,1161
2254,45.08,1053
2255,45.1,1084
2256,45.12,1223
2257,45.14,1406
2258,45.160000000000004,1573
2259,45.18,1670
2260,45.2,1695
2261,45.22,1663
2262,45.24,1600
2263,45.26,1527
2264,45.28,1446
2265,45.300000000000004,1387
2266,45.32,1439
2267,45.34,1676
2268,45.36,2045
2269,45.38,2448
2270,45.4,2781
2271,45.42,2928
2272,45.44,2813
2273,45.46,2517
2274,45.480000000000004,2130
2275,45.5,1711
2276,45.52,1321
2277,45.54,1015
2278,45.56,816
2279,45.58,749
2280,45.6,807
2281,45.62,947
2282,45.64,1104
2283,45.660000000000004,1205
2284,45.68,1245
2285,45.7,1250
2286,45.72,1246
2287,45.74,1250
2288,45.76,1254
2289,45.78,1309
2290,45.800000000000004,1519
2291,45.82,1925
2292,45.84,2464
2293,45.86,3035
2294,45.88,3502
2295,45.9,3479
2296,45.92,3046
2297,45.94,2576
2298,45.96,2163
2299,45.980000000000004,1823
2300,46.0,1580
2301,46.02,1474
2302,46.04,1493
2303,46.06,1578
2304,46.08,1675
2305,46.1,1753
2306,46.12,1801
2307,46.14,1822
2308,46.160000000000004,1809
2309,46.18,1762
2310,46.2,1665
2311,46.22,1552
2312,46.24,1456
2313,46.26,1471
2314,46.28,1677
2315,46.300000000000004,2067
2316,46.32,2515
2317,46.34,2975
2318,46.36,3311
2319,46.38,3256
2320,46.4,2893
2321,46.42,2474
2322,46.44,2063
2323,46.46,1680
2324,46.480000000000004,1390
2325,46.5,1224
2326,46.52,1201
2327,46.54,1299
2328,46.56,1424
2329,46.58,1535
2330,46.6,1631
2331,46.62,1697
2332,46.64,1731
2333,46.660000000000004,1714
2334,46.68,1648
2335,46.7,1587
2336,46.72,1553
2337,46.74,1597
2338,46.76,1785
2339,46.78,2127
2340,46.800000000000004,2529
2341,46.82,2905
2342,46.84,3120
2343,46.86,2990
2344,46.88,2655
2345,46.9,2286
2346,46.92,1918
2347,46.94,1629
2348,46.96,1443
2349,46.980000000000004,1409
2350,47.0,1495
2351,47.02,1648
2352,47.04,1744
2353,47.06,1747
2354,47.08,1664
2355,47.1,1529
2356,47.12,1389
2357,47.14,1258
2358,47.160000000000004,1136
2359,47.18,1042
2360,47.2,997
2361,47.22,1088
2362,47.24,1402
2363,47.26,1941
2364,47.28,2546
2365,47.300000000000004,3147
2366,47.32,3515
2367,47.34,3357
2368,47.36,2897
2369,47.38,2490
2370,47.4,2143
2371,47.42,1845
2372,47.44,1633
2373,47.46,1488
2374,47.480000000000004,1414
2375,47.5,1396
2376,47.52,1411
2377,47.54,1426
2378,47.56,1410
2379,47.58,1372
2380,47.6,1295
2381,47.62,1199
2382,47.64,1093
2383,47.660000000000004,1008
2384,47.68,976
2385,47.7,1017
2386,47.72,1200
2387,47.74,1572
2388,47.76,2047
2389,47.78,2513
2390,47.800000000000004,2858
2391,47.82,2921
2392,47.84,2679
2393,47.86,2327
2394,47.88,1923
2395,47.9,1567
2396,47.92,1322
2397,47.94,1190
2398,47.96,1184
2399,47.980000000000004,1285
2400,48.0,1423
2401,48.02,1552
2402,48.04,1639
2403,48.06,1666
2404,48.08,1651
2405,48.1,1584
2406,48.120000000000005,1511
2407,48.14,1423
2408,48.160000000000004,1317
2409,48.18,1243
2410,48.2,1271
2411,48.22,1459
2412,48.24,1808
2413,48.26,2230
2414,48.28,2597
2415,48.300000000000004,2782
2416,48.32,2719
2417,48.34,2466
2418,48.36,2128
2419,48.38,1762
2420,48.4,1436
2421,48.42,1222
2422,48.44,1142
2423,48.46,1179
2424,48.480000000000004,1291
2425,48.5,1411
2426,48.52,1501
2427,48.54,1525
2428,48.56,1501
2429,48.58,1435
2430,48.6,1349
2431,48.620000000000005,1251
2432,48.64,1157
2433,48.660000000000004,1091
2434,48.68,1107
2435,48.7,1279
2436,48.72,1622
2437,48.74,2072
2438,48.76,2480
2439,48.78,2730
2440,48.800000000000004,2704
2441,48.82,2455
2442,48.84,2112
2443,48.86,1735
2444,48.88,1400
2445,48.9,1171
2446,48.92,1076
2447,48.94,1104
2448,48.96,1219
2449,48.980000000000004,1351
2450,49.0,1473
2451,49.02,1567
2452,49.04,1593
2453,49.06,1558
2454,49.08,1495
2455,49.1,1434
2456,49.120000000000005,1378
2457,49.14,1335
2458,49.160000000000004,1329
2459,49.18,1403
2460,49.2,1649
2461,49.22,2057
2462,49.24,2513
2463,49.26,2903
2464,49.28,3089
2465,49.300000000000004,2932
2466,49.32,2647
2467,49.34,2340
2468,49.36,2015
2469,49.38,1717
2470,49.4,1499
2471,49.42,1393
2472,49.44,1386
2473,49.46,1436
2474,49.480000000000004,1500
2475,49.5,1613
2476,49.52,1699
2477,49.54,1871
2478,49.56,2247
2479,49.58,2415
2480,49.6,2336
2481,49.620000000000005,2101
2482,49.64,1824
2483,49.660000000000004,1598
2484,49.68,1506
2485,49.7,1653
2486,49.72,1969
2487,49.74,2339
2488,49.76,2599
2489,49.78,2659
2490,49.800000000000004,2499
2491,49.82,2231
2492,49.84,1904
2493,49.86,1601
2494,49.88,1363
2495,49.9,1238
2496,49.92,1217
2497,49.94,1293
2498,49.96,1429
2499,49.980000000000004,1580
2500,50.0,1671
2501,50.02,1733
2502,50.04,1727
2503,50.06,1687
2504,50.08,1617
2505,50.1,1535
2506,50.120000000000005,1454
2507,50.14,1403
2508,50.160000000000004,1422
2509,50.18,1569
2510,50.2,1873
2511,50.22,2287
2512,50.24,2710
2513,50.26,3049
2514,50.28,3116
2515,50.300000000000004,2887
2516,50.32,2542
2517,50.34,2194
2518,50.36,1870
2519,50.38,1627
2520,50.4,1490
2521,50.42,1473
2522,50.44,1553
2523,50.46,1681
2524,50.480000000000004,1806
2525,50.5,1891
2526,50.52,1909
2527,50.54,1866
2528,50.56,1778
2529,50.58,1669
2530,50.6,1565
2531,50.620000000000005,1480
2532,50.64,1451
2533,50.660000000000004,1534
2534,50.68,1805
2535,50.7,2224
2536,50.72,2704
2537,50.74,3183
2538,50.76,3411
2539,50.78,3223
2540,50.800000000000004,2794
2541,50.82,2355
2542,50.84,1952
2543,50.86,1614
2544,50.88,1360
